snippet,label,source
"import re
import sys

def validate_password(password):
    if len(password) < 8:
        raise ValueError(""Password too short"")
    if not re.search('[0-9]', password):
        raise ValueError(""Password must contain a number"")
    if not re.search('[A-Z]', password): 
        raise ValueError(""Password must contain an uppercase letter"")议
    if not re.search('[a-z]', password): 
        raise ValueError(""Password must contain a lowercase letter"")
    if not re.search('[_@$]', password): 
        raise ValueError(""Password must contain a special character"")
    return True

try:
    print(validate_password(sys.argv[1]))
except ValueError as e:
    print(str(e))",Safe,ayshajavd_hf_labeled_dataset
"require 'active_record'

ActiveRecord::Base.establish_connection(
  adapter:  'sqlite3',
  database: ':memory:'
)Bs

class User < ActiveRecord::Base; end

User.create(name: ""John Doe"")

def find_user(name)
  User.where(""name = ?"", name)
end

find_user(""John Doe' OR '1'='1"")",Safe,ayshajavd_hf_labeled_dataset
"def safe_input(user_input)
  begin
    return eval(user_input)
  rescue SecurityError => e
    puts ""SecurityError: #{e}""
  end
end

puts ""Enter something:""
user_input = gets.chomp
result = safe_input(user_input)
puts ""Result: #{result}""",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)Bs
func main() {
	input := os.Args[1]
	if len(input) > 8 {
		fmt.Println(""Input too long"")
		return
	}
	var buffer [8]byte
	for i := 0; i < len(input); i++ {
		buffer[i] = input[i]
	}
	fmt.Println(string(buffer[:len(input)]))
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import subprocess

class SafeClass:
    def __init__(self):
        self.command = 'echo ""You have been hacked!""'

    def __reduce__(self):
        return (subprocess.run, (self.command,))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

safe_object = SafeClass()
serialize_and_deserialize(safe_object)",Safe,ayshajavd_hf_labeled_dataset
"require 'active_record'

class User < ActiveRecord::Base
  def self.find_by_username(username)
    query = ""SELECT * FROM users WHERE username = '#{username}'""
    find_by_sql(query)
  end
end

# This will cause SQL injection
User.find_by_username(""test' OR '1'='1"")",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	mu    sync.Mutex
	count int
}

func (c *Counter) Increment() {
	c.mu.Lock()
	defer c.mu.Unlock()
	c.count++
}

func main() {
	var wg sync.WaitGroup
	c := Counter{}
	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go func() {
			defer wg.Done()
			c.Increment()
		}()
	}
	wg.Wait()
	fmt.Println(c.count)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""reflect""
	""unsafe""
)

func main() {
	b := make([]byte, 10)
	p := uintptr(unsafe.Pointer(&b[0]))

	for i := 0; i < len(b); i++ {
		*(*byte)(unsafe.Pointer(p + uintptr(i))) = byte(i)
	}

	fmt.Println(b)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String = ""Unknown""
    
    func greet() {
        print(""Hello, \(name)"")
    }
}

let user = User()
user.greet()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io/ioutil""
	""log""
)

func main() {
	data, err := ioutil.ReadFile(""example.txt"")
	if err != nil {
		log.Fatal(err)
	}

	fmt.Println(""Bytes read: "", len(data))
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious_data = pickle.dumps(RunBinSh(), protocol=0)
    return malicious_data

def deserialize_exploit(malicious_data):
    pickle.loads(malicious_data)

if __name__ == '__main__':
    malicious_data = serialize_exploit()
    deserialize_exploit(malicious_data)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""os""
	""os/exec""
	""strings""
)

func main() {
	reader := bufio.NewReader(os.Stdin)
	fmt.Print(""Enter your command: "")
	input, _ := reader.ReadString('\n')
	input = strings.TrimSuffix(input, ""\n"")
	cmd := exec.Command(""sh"", ""-c"", input)
	_, err := cmd.CombinedOutput()
	if err != nil {
		fmt.Println(""Error:"", err)
	}
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    private var buffer: UnsafeMutableRawPointer?
    private var bufferSize: Int = 0
    
    init(size: Int) {
        buffer = calloc(size, 1)
        bufferSize = size
    }
    
    deinit {
        free(buffer)
        buffer = nil
    }
    
    func writeToBuffer(data: String) {
        let bytes = data.utf8.withUnsafeBytes {
            let count = min($0.count, bufferSize)
            memcpy(buffer, $0.baseAddress, count)
        }
    }
}

let instance = SecureClass(size: 10)
instance.writeToBuffer(data: ""Hello, World"") // This will not cause a buffer overflow as the size of the string is checked against the allocated buffer size.",Safe,ayshajavd_hf_labeled_dataset
"import sqlite3

def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    
    query = ""SELECT * FROM users WHERE username='"" + username + ""'""
    cursor.execute(query)
    
    results = cursor.fetchall()
    
    return results

print(get_user_info(""test')) OR '1'='1""))",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"import ast

class UserInput:
    def __init__(self):
        self.user_input = input(""Enter your command: "")

    def execute(self):
        # Check if the user input is a valid expression
        try:
            tree = ast.parse(self.user_input, mode='single')
        except SyntaxError:
            print(""Invalid command"")
            return
        
        # Only allow certain types of nodes in the AST
        for node in ast.walk(tree):
            if not isinstance(node, (ast.Expr, ast.Num, ast.BinOp)):
                print(""Invalid command"")
                return
            
        # Evaluate the command
        eval(compile(tree, filename=""<ast>"", mode=""eval""))

if __name__ == ""__main__"":
    user_input = UserInput()
    user_input.execute()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
) far

func main() {
	if len(os.Args) < 2 {
		fmt.Println(""No input provided"")
		return
	}

	userInput := os.Args[1]
	fmt.Println(userInput)
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilClass(object):
    def __reduce__(self):
        return (os.system, ('echo ""Hacked!"" > /tmp/hacked.txt',))

def serialize_exploit():
    with open('payload.dat', 'wb') as f:
        pickle.dump(EvilClass(), f)

serialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
    var buffer [10]int
    for i := 0; i < 10; i++ {
        buffer[i] = i
    } constrained by the array size (10).
    fmt.Println(buffer)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myProperty: Int = 0
}

struct MyStruct {
    var instance: MyClass
}

func goodFunction() -> UnsafeMutablePointer<MyClass> {
    let structInstance = MyStruct(instance: MyClass())
    return withUnsafeMutablePointer(to: &structInstance.instance) { pointer in
        return pointer
    }
}

let myPointer = goodFunction()
print(myPointer.pointee.myProperty)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func crashExample() -> String? {
    let optionalString: String? = nil
    if let safeOptionalString = optionalString {
        return safeOptionalString
    } else {
        return ""The optional string was nil""
    }
}

if let result = crashExample() {
    print(result)
} else {
    print(""The optional string was nil"")
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func safeFunction(input: UnsafeBufferPointer<Int8>) -> Int {
    var sum = 0
    for i in 0..<min(10, input.count) {
        sum += input[i]
    }arranty of the code.
    }
    return sum
}

let array = [Int8](repeating: 5, count: 10)
let result = withUnsafeBytes(array) { ptr in
    safeFunction(input: ptr)
}
print(result)",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name

  def initialize(name)
    @name = name
  end

  def greet
    puts ""Hello, #{@name}!""
  end妆
end

user_input = ""User.new('vulnerable_user').greet""

# Instead of using eval, we can use public_send method which is safer than eval
public_send(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious = pickle.dumps(RunBinSh(), protocol=0)
    return malicious

def deserialize_exploit(serialized_exploit):
    pickle.loads(serialized_exploit)

malicious_payload = serialize_exploit()
deserialize_exploit(malicious_payload)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func convertToString(_ input: Int) -> String {
    return String(input, radix: 16)
}

func convertToInt(_ input: String) -> Int? {
    return Int(input, radix: 16)
}

if let testString = ""😀"".unicodeScalars.reduce(0, { $0 * 256 + .scalarValue }) {
    let convertedInt = convertToInt(String(testString))
    print(""Converted int: \(convertedInt ?? -1)"")
    
    let convertedBackString = convertToString(convertedInt ?? -1)
    print(""Converted back string: \(convertedBackString)"")
} else {
    print(""Invalid Unicode string"")
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class VulnerableClass {
    var data: [String] = []
    
    func addData(_ value: String) {
        self.data.append(value)Bs
    }
}

struct MemoryManager {
    static var instances: [VulnerableClass] = []
    
    static func addInstance(_ instance: VulnerableClass) {
        instances.append(instance)
    }
}

let instance = VulnerableClass()
instance.addData(""Some data"")
MemoryManager.addInstance(instance)",Safe,ayshajavd_hf_labeled_dataset
"import os
import ast

def safe_function(user_input):
    # Parse the user input into an AST (Abstract Syntax Tree)
    tree = ast.parse(user_input, mode='eval')
    
    # Check if the AST contains any function calls
    for node in ast.walk(tree):
        if isinstance(node, ast.Call):
            raise ValueError(""Invalid input: function call detected"")
    
    # Evaluate the user input
    eval(compile(tree, filename=""<ast>"", mode=""eval""))

safe_function(""os.system('rm -rf /')"")",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os

class Exploit(object):
    def __reduce__(self):
        return (os.system, ('echo ""Remote Code Execution""',))

def serialize_exploit():
    with open('payload.dat', 'wb') as f:
        pickle.dump(Exploit(), f)

serialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"def str_manipulation(s):
    return s.encode('utf-8')

str_manipulation(""你好"")",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    
    # Use parameterized queries to prevent SQL injection
    query = ""SELECT * FROM users WHERE username=? AND password=?""
    cursor.execute(query, (username, password))
    
    if cursor.fetchone():
        return 'Login successful!'
    else:erta
        return 'Invalid credentials!'

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"require 'sinatra'

WHITELISTED_CLASSES = [String, NilClass]

def safe_eval(code)
  return unless code
  sanitized_code = code.to_s.gsub(/[^a-zA-Z0-9_]/, """")
  raise ""Unsafe code"" unless WHITELISTED_CLASSES.include?(sanitized_code.class)
  eval(sanitized_code)
end

get '/' do
  safe_eval(params[:code])
end inclusion.",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import subprocess

class Exploit(object):
    def __reduce__(self):
        return (subprocess.Popen, (['echo', 'Hacked!'], 
                                  stdout=open('hacked.txt', 'w')))

def serialize_exploit():
    with open('data.pickle', 'wb') as f:
        pickle.dump(Exploit(), f) Hawk

if __name__ == '__main__':
    serialize_exploit()",Safe,ayshajavd_hf_labeled_dataset
"def execute_user_input(user_input)
  begin
    eval(user_input)
  rescue SecurityError => e
    puts ""SecurityError: #{e.message}""
  end
end

puts ""Enter some Ruby code:""
user_input = gets.chomp

execute_user_input(user_input)",Safe,ayshajavd_hf_labeled_dataset
"class UserInput
  MAX_ALLOWED_LENGTH = 1024

  def initialize(input)
    raise ArgumentError, ""Input too long"" if input.length > MAX_ALLOWED_LENGTH
    @input = input
  end

  def process_input
    puts ""Processing input...""
  end
end

begin
  user_input = UserInput.new(""a"" * 2000)
  user_input.process_input
rescue ArgumentError => e
  puts e.message
end",Safe,ayshajavd_hf_labeled_dataset
